time_ms,voltage_V,Rs_ohm,temp_C,humidity_pct,pressure_hPa
10502697,-0.0006,0.0,24.75,49.31,994.86
10504697,-0.0002,0.0,24.76,49.35,994.92
10506697,0.0002,0.0,24.75,49.35,994.90
10508697,-0.0015,0.0,24.75,49.34,994.89
10510697,-0.0004,0.0,24.75,49.34,994.88
10512697,-0.0008,0.0,24.76,49.33,994.87
10514697,-0.0006,0.0,24.75,49.36,994.85
10516697,0.0000,0.0,24.75,49.36,994.85
10518697,0.0008,0.0,24.76,49.36,994.88
10520697,0.0002,0.0,24.75,49.20,994.86
10522697,-0.0006,0.0,24.75,49.35,994.83
10524697,-0.0004,0.0,24.76,49.36,994.85
10526697,-0.0004,0.0,24.76,49.42,994.87
10528697,-0.0002,0.0,24.76,49.36,994.87
10530697,-0.0002,0.0,24.76,49.36,994.86
10532697,-0.0004,0.0,24.76,49.37,994.88
10534697,0.0002,0.0,24.76,49.37,994.87
10536697,-0.0004,0.0,24.76,49.44,994.86
10538697,0.0006,0.0,24.76,49.42,994.88
10540697,0.0009,0.0,24.77,49.35,994.90
10542697,0.0002,0.0,24.77,49.33,994.87
10544697,0.0013,38085236.0,24.77,49.37,994.87
10546697,0.0000,0.0,24.77,49.43,994.88
10548697,-0.0004,0.0,24.77,49.44,994.86
10550697,-0.0011,0.0,24.77,49.45,994.87
10552697,-0.0004,0.0,24.77,49.43,994.87
10554697,-0.0004,0.0,24.77,49.43,994.87
10556697,-0.0002,0.0,24.78,49.44,994.91
10558697,0.0006,0.0,24.77,49.59,994.88
10560697,0.0002,0.0,24.78,49.49,994.88
10562697,-0.0004,0.0,24.77,49.49,994.89
10564697,0.0004,0.0,24.78,49.45,994.86
10566697,0.0000,0.0,24.78,49.41,994.85
10568697,-0.0004,0.0,24.78,49.31,994.89
10570697,0.0006,0.0,24.78,49.31,994.88
10572697,-0.0004,0.0,24.78,49.35,994.87
10574697,-0.0008,0.0,24.78,49.38,994.86
10576697,-0.0002,0.0,24.78,49.43,994.86
10578697,0.0000,0.0,24.78,49.45,994.88
10580697,0.0002,0.0,24.78,49.47,994.89
10582697,0.0002,0.0,24.78,49.44,994.84
10584697,0.0002,0.0,24.78,49.42,994.89
10586697,-0.0004,0.0,24.79,49.42,994.91
10588697,-0.0004,0.0,24.78,49.43,994.86
10590697,0.0008,0.0,24.79,49.54,994.86
10592697,0.0000,0.0,24.79,49.48,994.89
10594697,-0.0004,0.0,24.79,49.47,994.91
10596697,-0.0006,0.0,24.78,49.46,994.88
10598697,0.0000,0.0,24.78,49.48,994.89
10600697,0.0004,0.0,24.78,49.48,994.87
10602697,-0.0006,0.0,24.79,49.48,994.88
10604697,-0.0002,0.0,24.78,49.47,994.87
10606697,0.0002,0.0,24.79,49.47,994.87
10608697,-0.0006,0.0,24.79,49.47,994.85
10610697,-0.0006,0.0,24.79,49.47,994.88
10612697,-0.0006,0.0,24.79,49.47,994.88
10614697,0.0002,0.0,24.79,49.47,994.88
10616697,-0.0002,0.0,24.79,49.44,994.89
10618697,-0.0004,0.0,24.79,49.43,994.89
10620697,-0.0009,0.0,24.80,49.43,994.90
10622697,-0.0009,0.0,24.80,49.54,994.90
10624697,-0.0002,0.0,24.79,49.47,994.88
10626697,-0.0002,0.0,24.80,49.47,994.88
10628697,-0.0004,0.0,24.79,49.47,994.90
10630697,-0.0002,0.0,24.80,49.49,994.90
10632697,0.0002,0.0,24.80,49.49,994.90
10634697,0.0002,0.0,24.80,49.48,994.89
10636697,0.0002,0.0,24.80,49.50,994.91
10638697,0.0004,0.0,24.80,49.51,994.90
10640697,0.0000,0.0,24.80,49.51,994.88
10642697,-0.0002,0.0,24.80,49.51,994.92
10644697,-0.0002,0.0,24.80,49.52,994.91
10646697,-0.0002,0.0,24.80,49.51,994.87
10648697,-0.0008,0.0,24.80,49.55,994.88
10650697,-0.0002,0.0,24.80,49.57,994.91
10652697,-0.0004,0.0,24.81,49.58,994.91
10654697,-0.0009,0.0,24.81,49.61,994.92
10656697,0.0000,0.0,24.80,49.57,994.88
10658697,0.0004,0.0,24.81,49.57,994.89
10660697,0.0008,0.0,24.81,49.55,994.89
10662697,0.0000,0.0,24.81,49.55,994.90
10664697,0.0009,0.0,24.81,49.53,994.88
10666697,0.0006,0.0,24.81,49.52,994.88
10668697,0.0002,0.0,24.81,49.49,994.89
10670697,-0.0013,0.0,24.81,49.49,994.90
10672697,0.0002,0.0,24.81,49.48,994.89
10674697,0.0002,0.0,24.81,49.49,994.92
10676697,-0.0011,0.0,24.81,49.48,994.89
10678697,0.0000,0.0,24.81,49.47,994.89
10680697,0.0004,0.0,24.82,49.46,994.86
10682697,-0.0006,0.0,24.82,49.46,994.90
10684697,-0.0008,0.0,24.82,49.46,994.91
10686697,0.0000,0.0,24.82,49.62,994.88
10688697,0.0000,0.0,24.82,49.52,994.93
10690697,0.0000,0.0,24.82,49.55,994.91
10692697,0.0002,0.0,24.82,49.58,994.91
10694697,0.0008,0.0,24.82,49.57,994.91
10696697,0.0000,0.0,24.82,49.55,994.92
10698697,-0.0002,0.0,24.82,49.52,994.89
10700697,-0.0004,0.0,24.82,49.52,994.93
10702697,-0.0004,0.0,24.82,49.54,994.91
10704697,-0.0002,0.0,24.82,49.54,994.91
10706697,-0.0002,0.0,24.82,49.53,994.91
10708697,0.0004,0.0,24.82,49.53,994.91
10710697,0.0008,0.0,24.82,49.50,994.94
10712697,-0.0008,0.0,24.83,49.53,994.92
10714697,0.0006,0.0,24.83,49.55,994.90
10716697,0.0006,0.0,24.83,49.57,994.90
10718697,0.0002,0.0,24.83,49.51,994.94
10720697,0.0002,0.0,24.83,49.54,994.91
10722697,0.0004,0.0,24.83,49.53,994.92
10724697,0.0004,0.0,24.83,49.49,994.93
10726697,0.0000,0.0,24.83,49.49,994.92
10728697,-0.0002,0.0,24.83,49.54,994.93
10730697,0.0000,0.0,24.83,49.56,994.91
10732697,0.0006,0.0,24.83,49.56,994.91
10734697,0.0006,0.0,24.83,49.55,994.91
10736697,-0.0017,0.0,24.83,49.53,994.94
10738697,-0.0002,0.0,24.84,49.52,994.92
10740697,0.0002,0.0,24.83,49.52,994.93
10742697,-0.0011,0.0,24.84,49.58,994.95
10744697,-0.0013,0.0,24.84,49.60,994.90
10746697,-0.0002,0.0,24.84,49.59,994.90
10748697,0.0002,0.0,24.84,49.56,994.93
10750697,-0.0002,0.0,24.84,49.62,994.97
10752697,0.0000,0.0,24.85,49.48,994.95
10754697,-0.0004,0.0,24.84,49.44,994.92
10756697,-0.0002,0.0,24.84,49.38,994.95
10758697,-0.0002,0.0,24.84,49.35,994.96
10760697,-0.0002,0.0,24.84,49.32,994.92
10762697,-0.0006,0.0,24.84,49.30,994.94
10764697,-0.0002,0.0,24.85,49.28,994.94
10766697,0.0002,0.0,24.85,49.28,994.96
10768697,-0.0006,0.0,24.85,49.26,994.95
10770697,0.0008,0.0,24.85,49.24,994.98
10772697,0.0004,0.0,24.85,49.26,994.94
10774697,-0.0006,0.0,24.85,49.28,994.95
10776697,-0.0002,0.0,24.85,49.30,994.91
10778697,-0.0002,0.0,24.85,49.31,994.92
10780697,0.0006,0.0,24.86,49.30,994.92
10782697,0.0009,0.0,24.86,49.22,994.90
10784697,0.0008,0.0,24.85,49.30,994.94
10786697,0.0004,0.0,24.86,49.29,994.92
10788697,0.0008,0.0,24.86,49.28,994.93
10790697,-0.0006,0.0,24.86,49.27,994.92
10792697,-0.0002,0.0,24.86,49.23,994.96
10794697,0.0006,0.0,24.86,49.23,994.96
10796697,0.0008,0.0,24.86,49.31,994.94
10798697,0.0000,0.0,24.86,49.44,994.96
10800697,-0.0006,0.0,24.86,49.50,994.96
10802697,0.0002,0.0,24.86,49.51,994.96
10804697,0.0000,0.0,24.86,49.49,994.97
10806697,0.0000,0.0,24.86,49.47,994.94
10808697,-0.0006,0.0,24.87,49.50,994.95
10810697,-0.0011,0.0,24.86,49.50,994.95
10812697,0.0000,0.0,24.86,49.50,994.95
10814697,0.0000,0.0,24.87,49.57,994.95
10816697,0.0000,0.0,24.86,49.49,994.95
10818697,0.0000,0.0,24.87,49.48,994.97
10820697,0.0004,0.0,24.87,49.49,994.96
10822697,-0.0004,0.0,24.87,49.48,994.93
10824697,-0.0006,0.0,24.87,49.48,994.96
10826697,-0.0008,0.0,24.87,49.48,994.97
10828697,-0.0008,0.0,24.87,49.49,994.95
10830697,-0.0002,0.0,24.87,49.50,994.96
10832697,-0.0008,0.0,24.87,49.53,994.96
10834697,0.0000,0.0,24.87,49.56,994.97
10836697,-0.0004,0.0,24.87,49.57,994.94
10838697,-0.0002,0.0,24.88,49.57,994.98
10840697,0.0002,0.0,24.87,49.57,994.97
10842697,0.0002,0.0,24.88,49.58,994.96
10844697,-0.0002,0.0,24.88,49.58,994.96
10846697,0.0000,0.0,24.87,49.66,994.96
10848697,0.0002,0.0,24.87,49.57,994.95
10850697,0.0013,38085236.0,24.87,49.56,994.96
10852697,0.0002,0.0,24.88,49.59,994.97
10854697,-0.0002,0.0,24.88,49.56,994.95
10856697,-0.0006,0.0,24.88,49.59,994.98
10858697,0.0008,0.0,24.88,49.59,994.96
10860697,-0.0009,0.0,24.88,49.60,994.95
10862697,-0.0011,0.0,24.88,49.58,994.96
10864697,0.0000,0.0,24.88,49.57,994.98
10866697,-0.0013,0.0,24.89,49.60,994.96
10868697,0.0006,0.0,24.88,49.59,994.93
10870697,0.0002,0.0,24.88,49.60,994.97
10872697,-0.0008,0.0,24.88,49.66,994.96
10874697,-0.0009,0.0,24.89,49.68,994.97
10876697,-0.0002,0.0,24.88,49.70,994.98
10878697,-0.0004,0.0,24.89,49.67,995.00
10880697,-0.0002,0.0,24.88,49.70,994.96
10882697,-0.0006,0.0,24.89,49.68,994.97
10884697,-0.0009,0.0,24.89,49.67,995.01
10886697,0.0002,0.0,24.89,49.67,994.97
10888697,0.0000,0.0,24.89,49.67,994.99
10890697,0.0004,0.0,24.89,49.66,994.97
10892697,0.0004,0.0,24.89,49.66,994.94
10894697,0.0006,0.0,24.89,49.67,995.00
10896697,-0.0002,0.0,24.90,49.67,995.00
10898697,-0.0002,0.0,24.90,49.66,994.98
10900697,0.0004,0.0,24.89,49.64,995.00
10902697,0.0006,0.0,24.89,49.65,995.02
10904697,0.0002,0.0,24.90,49.66,995.02
10906697,0.0006,0.0,24.89,49.69,995.02
10908697,0.0002,0.0,24.89,49.70,994.98
10910697,0.0004,0.0,24.90,49.66,994.99
10912697,0.0004,0.0,24.90,49.67,995.02
10914697,0.0004,0.0,24.89,49.64,995.01
10916697,0.0002,0.0,24.90,49.67,995.00
10918697,-0.0002,0.0,24.90,49.64,995.01
10920697,-0.0009,0.0,24.90,49.63,995.02
10922697,0.0006,0.0,24.90,49.62,995.03
10924697,0.0004,0.0,24.90,49.60,995.02
10926697,-0.0002,0.0,24.90,49.62,995.02
10928697,-0.0008,0.0,24.90,49.63,994.99
10930697,0.0000,0.0,24.90,49.65,995.01
10932697,-0.0008,0.0,24.90,49.69,995.01
10934697,-0.0008,0.0,24.90,49.69,994.99
10936697,0.0006,0.0,24.90,49.67,995.01
10938697,-0.0008,0.0,24.90,49.67,995.01
10940697,-0.0004,0.0,24.90,49.67,995.01
10942697,0.0002,0.0,24.91,49.73,995.03
10944697,0.0008,0.0,24.91,49.69,994.98
10946697,0.0004,0.0,24.90,49.65,994.98
10948697,0.0000,0.0,24.90,49.67,994.98
10950697,-0.0006,0.0,24.90,49.63,994.96
10952697,-0.0002,0.0,24.91,49.63,994.99
10954697,0.0000,0.0,24.90,49.63,995.00
10956697,0.0004,0.0,24.91,49.61,995.01
10958697,0.0002,0.0,24.91,49.62,995.05
10960697,0.0011,44434448.0,24.91,49.65,995.01
10962697,0.0004,0.0,24.91,49.63,995.04
10964697,0.0002,0.0,24.91,49.61,995.05
10966697,0.0006,0.0,24.91,49.66,995.02
10968697,0.0004,0.0,24.91,49.66,995.02
10970697,-0.0002,0.0,24.91,49.62,995.00
10972697,-0.0004,0.0,24.91,49.60,995.03
10974697,-0.0002,0.0,24.91,49.60,995.00
10976697,-0.0004,0.0,24.91,49.63,995.03
10978697,-0.0002,0.0,24.92,49.68,995.03
10980697,-0.0008,0.0,24.91,49.68,995.01
10982697,0.0004,0.0,24.91,49.68,995.03
10984697,0.0000,0.0,24.92,49.69,995.04
10986697,0.0004,0.0,24.92,49.71,995.05
10988697,-0.0006,0.0,24.92,49.68,995.03
10990697,0.0000,0.0,24.92,49.66,995.05
10992697,-0.0009,0.0,24.92,49.65,995.05
10994697,-0.0004,0.0,24.92,49.65,995.04
10996697,0.0000,0.0,24.92,49.65,995.05
10998697,-0.0006,0.0,24.92,49.64,995.02
11000697,-0.0002,0.0,24.92,49.63,995.03
11002697,-0.0004,0.0,24.92,49.62,995.01
11004697,-0.0013,0.0,24.92,49.63,995.07
11006697,0.0004,0.0,24.93,49.62,995.04
11008697,0.0006,0.0,24.92,49.61,995.03
11010697,-0.0006,0.0,24.92,49.61,995.02
11012697,0.0013,38085236.0,24.93,49.61,995.07
11014697,0.0000,0.0,24.92,49.61,995.07
11016697,-0.0002,0.0,24.92,49.61,995.04
11018697,-0.0002,0.0,24.93,49.49,995.07
11020697,-0.0008,0.0,24.93,49.67,995.04
11022697,-0.0004,0.0,24.93,49.70,995.07
11024697,0.0000,0.0,24.93,49.71,995.02
11026697,0.0004,0.0,24.93,49.74,995.05
11028697,0.0002,0.0,24.93,49.75,995.06
11030697,0.0000,0.0,24.93,49.75,995.05
11032697,0.0006,0.0,24.93,49.75,995.04
11034697,0.0000,0.0,24.93,49.74,995.06
11036697,0.0004,0.0,24.93,49.72,995.03
11038697,0.0004,0.0,24.93,49.72,995.08
11040697,0.0008,0.0,24.93,49.74,995.08
11042697,0.0006,0.0,24.93,49.74,995.05
11044697,-0.0002,0.0,24.93,49.72,995.05
11046697,-0.0009,0.0,24.93,49.71,995.04
11048697,-0.0006,0.0,24.93,49.70,995.05
11050697,-0.0006,0.0,24.94,49.70,995.07
11052697,-0.0004,0.0,24.93,49.71,995.07
11054697,0.0004,0.0,24.93,49.71,995.06
11056697,-0.0009,0.0,24.93,49.75,995.04
11058697,-0.0006,0.0,24.93,49.72,995.02
11060697,-0.0006,0.0,24.94,49.74,995.06
11062697,-0.0013,0.0,24.94,49.72,995.06
11064697,0.0004,0.0,24.94,49.72,995.08
11066697,0.0199,2505723.2,24.94,49.70,995.09
11068697,0.0300,1656666.5,24.94,49.68,995.08
11070697,0.1793,268940.0,24.94,49.71,995.06
11072697,0.5254,85170.1,24.94,49.71,995.07
11074697,0.5507,80795.6,24.94,49.72,995.10
11076697,0.5533,80364.9,24.94,49.74,995.06
11078697,0.5554,80029.3,24.93,49.74,995.05
11080697,0.5554,80029.3,24.94,49.74,995.09
11082697,0.5558,79968.5,24.94,49.72,995.07
11084697,0.5559,79938.2,24.94,49.78,995.08
11086697,0.5554,80029.3,24.94,49.79,995.10
11088697,0.5563,79877.5,24.94,49.83,995.08
11090697,0.5558,79968.5,24.94,49.80,995.08
11092697,0.5559,79938.2,24.94,49.80,995.07
11094697,0.5563,79877.5,24.95,49.86,995.10
11096697,0.5554,80029.3,24.95,49.78,995.10
11098697,0.5561,79907.8,24.95,49.77,995.11
11100697,0.5554,80029.3,24.95,49.78,995.09
11102697,0.5558,79968.5,24.94,49.77,995.08
11104697,0.5548,80120.5,24.95,49.76,995.12
11106697,0.5548,80120.5,24.95,49.76,995.14
11108697,0.5541,80242.5,24.95,49.75,995.11
11110697,0.5533,80364.9,24.95,49.75,995.08
11112697,0.5537,80303.6,24.95,49.75,995.11
11114697,0.5543,80212.0,24.95,49.75,995.09
11116697,0.5533,80364.9,24.95,49.75,995.11
11118697,0.5541,80242.5,24.95,49.76,995.09
11120697,0.5546,80151.0,24.95,49.76,995.09
11122697,0.5533,80364.9,24.95,49.77,995.11
11124697,0.5533,80364.9,24.95,49.76,995.11
11126697,0.5541,80242.5,24.95,49.97,995.11
11128697,0.5546,80151.0,24.95,49.73,995.14
11130697,0.5558,79968.5,24.95,49.70,995.08
11132697,0.5554,80029.3,24.96,49.83,995.12
11134697,0.5559,79938.2,24.96,49.71,995.10
11136697,0.5561,79907.8,24.95,49.73,995.12
11138697,0.5558,79968.5,24.95,49.73,995.12
11140697,0.5550,80090.1,24.95,49.71,995.09
11142697,0.5567,79817.0,24.96,49.74,995.11
11144697,0.5563,79877.5,24.96,49.71,995.14
11146697,0.5559,79938.2,24.96,49.69,995.12
11148697,0.5561,79907.8,24.96,49.70,995.12
11150697,0.5558,79968.5,24.96,49.74,995.09
11152697,0.5559,79938.2,24.96,49.75,995.14
11154697,0.5561,79907.8,24.96,49.77,995.14
11156697,0.5554,80029.3,24.96,49.78,995.10
11158697,0.5558,79968.5,24.96,49.78,995.12
11160697,0.5548,80120.5,24.96,49.77,995.11
11162697,0.5541,80242.5,24.96,49.77,995.14
11164697,0.5543,80212.0,24.96,49.81,995.11
11166697,0.5544,80181.5,24.96,49.82,995.10
11168697,0.5531,80395.5,24.96,49.81,995.11
11170697,0.5531,80395.5,24.97,49.60,995.13
11172697,0.5544,80181.5,24.96,49.77,995.12
11174697,0.5531,80395.5,24.96,49.77,995.14
11176697,0.5535,80334.2,24.97,49.86,995.14
11178697,0.5537,80303.6,24.96,49.78,995.13
11180697,0.5537,80303.6,24.97,49.80,995.16
11182697,0.5524,80518.2,24.97,49.78,995.12
11184697,0.5537,80303.6,24.97,49.80,995.14
11186697,0.5526,80487.5,24.97,49.82,995.13
11188697,0.5527,80456.8,24.97,49.83,995.14
11190697,0.5518,80610.5,24.97,49.84,995.14
11192697,0.5563,79877.5,24.97,49.83,995.11
11194697,0.5565,79847.3,24.97,49.82,995.12
11196697,0.5563,79877.5,24.97,49.80,995.12
11198697,0.5571,79756.5,24.97,49.79,995.13
11200697,0.5563,79877.5,24.97,49.76,995.13
11202697,0.5569,79786.8,24.97,49.74,995.10
11204697,0.5565,79847.3,24.97,49.72,995.12
11206697,0.5561,79907.8,24.97,49.70,995.17
11208697,0.5563,79877.5,24.97,49.76,995.12
11210697,0.5561,79907.8,24.97,49.81,995.12
11212697,0.5558,79968.5,24.97,49.84,995.14
11214697,0.5548,80120.5,24.97,49.85,995.12
11216697,0.5548,80120.5,24.98,49.81,995.11
11218697,0.5543,80212.0,24.98,49.83,995.11
11220697,0.5541,80242.5,24.98,49.85,995.09
11222697,0.5541,80242.5,24.98,49.85,995.12
11224697,0.5546,80151.0,24.98,49.87,995.11
11226697,0.5541,80242.5,24.98,49.88,995.14
11228697,0.5541,80242.5,24.98,49.87,995.13
11230697,0.5550,80090.1,24.98,49.88,995.12
11232697,0.5550,80090.1,24.98,49.87,995.15
11234697,0.5543,80212.0,24.98,49.86,995.17
11236697,0.5544,80181.5,24.98,49.84,995.15
11238697,0.5563,79877.5,24.98,49.84,995.14
11240697,0.5554,80029.3,24.99,49.80,995.16
11242697,0.5554,80029.3,24.99,49.82,995.15
11244697,0.5567,79817.0,24.98,49.83,995.14
11246697,0.5563,79877.5,24.98,49.74,995.14
11248697,0.5558,79968.5,24.99,49.82,995.10
11250697,0.5563,79877.5,24.99,49.81,995.12
11252697,0.5571,79756.5,24.98,49.81,995.13
11254697,0.5561,79907.8,24.99,49.81,995.14
11256697,0.5567,79817.0,24.99,49.81,995.15
11258697,0.5569,79786.8,24.98,49.82,995.11
11260697,0.5567,79817.0,24.98,49.84,995.10
11262697,0.5563,79877.5,24.98,49.86,995.12
11264697,0.5563,79877.5,24.99,49.84,995.12
11266697,0.5559,79938.2,24.99,49.84,995.13
11268697,0.5558,79968.5,24.99,49.86,995.14
11270697,0.5552,80059.7,24.99,49.84,995.13
11272697,0.5554,80029.3,24.99,49.86,995.15
11274697,0.5543,80212.0,24.99,49.86,995.14
11276697,0.5546,80151.0,24.99,49.84,995.14
11278697,0.5537,80303.6,24.99,49.72,995.10
11280697,0.5539,80273.1,24.99,49.86,995.12
11282697,0.5535,80334.2,24.99,49.84,995.14
11284697,0.5535,80334.2,24.99,49.82,995.09
11286697,0.5541,80242.5,24.99,49.82,995.12
11288697,0.5539,80273.1,24.99,49.81,995.12
11290697,0.5543,80212.0,24.99,49.82,995.07
11292697,0.5546,80151.0,24.99,49.84,995.10
11294697,0.5554,80029.3,24.99,49.83,995.12
11296697,0.5554,80029.3,24.99,49.81,995.10
11298697,0.5558,79968.5,24.99,49.81,995.12
11300697,0.5554,80029.3,25.00,49.81,995.08
11302697,0.5552,80059.7,25.00,49.80,995.13
11304697,0.5558,79968.5,25.00,49.81,995.11
11306697,0.5565,79847.3,25.00,49.80,995.12
11308697,0.5571,79756.5,25.00,49.80,995.13
11310697,0.5561,79907.8,25.00,49.80,995.14
11312697,0.5563,79877.5,25.00,49.80,995.13
11314697,0.5563,79877.5,25.00,49.79,995.11
11316697,0.5563,79877.5,25.00,49.95,995.13
11318697,0.5561,79907.8,25.00,49.80,995.08
11320697,0.5561,79907.8,25.00,49.81,995.14
11322697,0.5559,79938.2,25.00,49.87,995.14
11324697,0.5552,80059.7,25.00,49.86,995.09
11326697,0.5548,80120.5,25.01,49.81,995.12
11328697,0.5558,79968.5,25.00,49.82,995.11
11330697,0.5541,80242.5,25.00,49.82,995.10
11332697,0.5541,80242.5,25.00,49.82,995.09
11334697,0.5537,80303.6,25.00,49.82,995.12
11336697,0.5541,80242.5,25.00,49.86,995.14
11338697,0.5552,80059.7,25.00,49.89,995.12
11340697,0.5541,80242.5,25.01,49.90,995.10
11342697,0.5541,80242.5,25.00,49.87,995.11
11344697,0.5548,80120.5,25.01,49.86,995.15
11346697,0.5537,80303.6,25.00,49.85,995.13
11348697,0.5543,80212.0,25.01,49.82,995.13
11350697,0.5543,80212.0,25.01,49.82,995.12
11352697,0.5550,80090.1,25.01,49.81,995.15
11354697,0.5554,80029.3,25.00,49.74,995.13
11356697,0.5563,79877.5,25.01,49.81,995.16
11358697,0.5558,79968.5,25.01,49.81,995.11
11360697,0.5567,79817.0,25.01,49.81,995.12
11362697,0.5558,79968.5,25.01,49.81,995.14
11364697,0.5563,79877.5,25.01,49.81,995.15
11366697,0.5559,79938.2,25.01,49.85,995.13
11368697,0.5567,79817.0,25.01,49.85,995.14
11370697,0.5561,79907.8,25.01,49.85,995.13
11372697,0.5567,79817.0,25.02,49.86,995.13
11374697,0.5561,79907.8,25.01,49.87,995.14
11376697,0.5554,80029.3,25.01,49.87,995.11
11378697,0.5563,79877.5,25.01,49.85,995.12
11380697,0.5559,79938.2,25.01,49.82,995.13
11382697,0.5546,80151.0,25.02,49.82,995.13
11384697,0.5554,80029.3,25.01,49.81,995.13
11386697,0.5546,80151.0,25.01,49.80,995.17
11388697,0.5541,80242.5,25.02,49.84,995.14
11390697,0.5546,80151.0,25.02,49.86,995.13
11392697,0.5539,80273.1,25.02,49.76,995.13
11394697,0.5541,80242.5,25.02,49.85,995.12
11396697,0.5544,80181.5,25.02,49.86,995.12
11398697,0.5533,80364.9,25.02,49.88,995.12
11400697,0.5541,80242.5,25.01,49.90,995.14
11402697,0.5541,80242.5,25.02,49.90,995.14
11404697,0.5533,80364.9,25.02,49.87,995.12
11406697,0.5537,80303.6,25.02,49.89,995.14
11408697,0.5541,80242.5,25.02,49.92,995.14
11410697,0.5543,80212.0,25.02,49.94,995.12
11412697,0.5558,79968.5,25.02,49.94,995.16
11414697,0.5554,80029.3,25.02,49.96,995.12
11416697,0.5554,80029.3,25.03,49.98,995.13
11418697,0.5554,80029.3,25.02,49.97,995.15
11420697,0.5558,79968.5,25.02,49.97,995.08
11422697,0.5563,79877.5,25.02,49.96,995.12
11424697,0.5571,79756.5,25.03,49.98,995.13
11426697,0.5563,79877.5,25.03,49.95,995.10
11428697,0.5563,79877.5,25.03,49.94,995.13
11430697,0.5561,79907.8,25.02,49.84,995.11
11432697,0.5554,80029.3,25.03,49.91,995.13
11434697,0.5559,79938.2,25.03,49.92,995.11
11436697,0.5558,79968.5,25.03,49.93,995.14
11438697,0.5556,79998.9,25.03,49.91,995.13
11440697,0.5554,80029.3,25.03,49.91,995.12
11442697,0.5552,80059.7,25.03,49.93,995.13
11444697,0.5548,80120.5,25.03,49.93,995.14
11446697,0.5548,80120.5,25.03,49.93,995.11
11448697,0.5541,80242.5,25.04,49.91,995.14
11450697,0.5541,80242.5,25.03,49.91,995.13
11452697,0.5537,80303.6,25.03,49.87,995.11
11454697,0.5541,80242.5,25.03,49.86,995.12
11456697,0.5533,80364.9,25.03,49.85,995.12
11458697,0.5535,80334.2,25.03,49.84,995.10
11460697,0.5541,80242.5,25.03,49.82,995.13
11462697,0.5535,80334.2,25.03,49.84,995.11
11464697,0.5543,80212.0,25.03,49.87,995.14
11466697,0.5546,80151.0,25.03,49.87,995.13
11468697,0.5541,80242.5,25.03,49.88,995.13
11470697,0.5544,80181.5,25.03,49.90,995.13
11472697,0.5541,80242.5,25.03,49.90,995.14
11474697,0.5541,80242.5,25.04,49.92,995.11
11476697,0.5533,80364.9,25.03,49.88,995.08
11478697,0.5550,80090.1,25.04,49.90,995.12
11480697,0.5548,80120.5,25.04,49.92,995.13
11482697,0.5554,80029.3,25.03,49.90,995.14
11484697,0.5554,80029.3,25.03,49.88,995.12
11486697,0.5548,80120.5,25.03,49.86,995.13
11488697,0.5550,80090.1,25.03,49.84,995.14
11490697,0.5550,80090.1,25.04,49.83,995.11
11492697,0.5558,79968.5,25.04,49.82,995.12
11494697,0.5355,83370.7,25.04,49.80,995.14
11496697,0.5529,80426.1,25.04,49.82,995.14
11498697,0.5527,80456.8,25.05,49.82,995.16
11500697,0.5554,80029.3,25.05,49.81,995.15
11502697,0.5554,80029.3,25.04,49.77,995.14
11504697,0.5524,80518.2,25.05,49.70,995.15
11506697,0.5488,81105.8,25.04,49.78,995.17
11508697,0.5531,80395.5,25.03,49.79,995.15
11510697,0.5512,80703.0,25.03,49.80,995.15
11512697,0.5546,80151.0,25.04,49.78,995.16
11514697,0.5527,80456.8,25.03,49.77,995.12
11516697,0.5541,80242.5,25.03,49.78,995.14
11518697,0.5535,80334.2,25.03,49.78,995.14
11520697,0.5541,80242.5,25.03,49.77,995.14
11522697,0.5537,80303.6,25.03,49.77,995.15
11524697,0.5529,80426.1,25.04,49.90,995.14
11526697,0.5531,80395.5,25.04,49.73,995.14
11528697,0.5537,80303.6,25.03,49.71,995.11
11530697,0.5546,80151.0,25.03,49.67,995.13
11532697,0.5537,80303.6,25.03,49.64,995.14
11534697,0.5541,80242.5,25.03,49.63,995.12
11536697,0.5094,88147.5,25.03,49.62,995.13
11538697,0.5081,88401.0,25.03,49.60,995.10
11540697,0.5117,87715.9,25.04,49.60,995.14
11542697,0.5177,86583.4,25.04,49.59,995.13
11544697,0.5132,87430.3,25.04,49.58,995.13
11546697,0.4717,95988.4,25.04,49.56,995.12
11548697,0.4806,94044.7,25.04,49.55,995.16
11550697,0.4738,95527.0,25.04,49.56,995.13
11552697,0.4989,90213.0,25.05,49.55,995.12
11554697,0.4689,96624.0,25.04,49.58,995.13
11556697,0.4796,94248.1,25.04,49.60,995.16
11558697,0.4701,96368.8,25.03,49.62,995.13
11560697,0.4958,90857.3,25.03,49.61,995.15
11562697,0.4909,91858.9,25.03,49.57,995.13
11564697,0.5123,87608.6,25.03,49.60,995.13
11566697,0.5128,87501.5,25.02,49.60,995.14
11568697,0.4961,90781.0,25.02,49.58,995.15
11570697,0.5029,89428.3,25.02,49.57,995.14
11572697,0.4939,91240.2,25.01,49.56,995.12
11574697,0.5059,88838.6,25.01,49.62,995.14
11576697,0.4984,90326.1,25.01,49.55,995.15
11578697,0.5272,84831.7,25.00,49.49,995.16
11580697,0.5196,86234.8,24.99,49.50,995.11
11582697,0.5494,81012.5,24.99,49.46,995.15
11584697,0.5449,81764.2,24.99,49.44,995.16
