time_ms,t_s,voltage_V,Rs_ohm,temp_C,humidity_pct,pressure_hPa
4558697,1844.0,0.5563,79877.5,24.89,48.89,994.15
4560697,1846.0,0.5571,79756.5,24.89,48.88,994.18
4562697,1848.0,0.5559,79938.2,24.89,48.88,994.13
4564697,1850.0,0.5567,79817.0,24.89,48.85,994.19
4566697,1852.0,0.5563,79877.5,24.89,48.81,994.2
4568697,1854.0,0.5563,79877.5,24.9,48.79,994.18
4570697,1856.0,0.5563,79877.5,24.89,48.77,994.17
4572697,1858.0,0.5565,79847.3,24.9,48.76,994.15
4574697,1860.0,0.5571,79756.5,24.9,48.76,994.16
4576697,1862.0,0.5569,79786.8,24.9,48.77,994.15
4578697,1864.0,0.5565,79847.3,24.9,48.76,994.18
4580697,1866.0,0.5559,79938.2,24.89,48.86,994.16
4582697,1868.0,0.5563,79877.5,24.9,48.73,994.15
4584697,1870.0,0.5561,79907.8,24.9,48.73,994.18
4586697,1872.0,0.5569,79786.8,24.9,48.72,994.18
4588697,1874.0,0.5559,79938.2,24.89,48.76,994.16
4590697,1876.0,0.5558,79968.5,24.9,48.74,994.16
4592697,1878.0,0.5561,79907.8,24.89,48.75,994.15
4594697,1880.0,0.5559,79938.2,24.89,48.77,994.19
4596697,1882.0,0.5559,79938.2,24.89,48.78,994.18
4598697,1884.0,0.5556,79998.9,24.89,48.78,994.15
4600697,1886.0,0.5548,80120.5,24.89,48.78,994.17
4602697,1888.0,0.5554,80029.3,24.89,48.77,994.17
4604697,1890.0,0.5554,80029.3,24.89,48.77,994.16
4606697,1892.0,0.5554,80029.3,24.89,48.75,994.17
4608697,1894.0,0.5543,80212.0,24.89,48.75,994.17
4610697,1896.0,0.5552,80059.7,24.9,48.73,994.17
4612697,1898.0,0.5537,80303.6,24.89,48.73,994.16
4614697,1900.0,0.5544,80181.5,24.9,48.73,994.15
4616697,1902.0,0.5552,80059.7,24.89,48.76,994.18
4618697,1904.0,0.555,80090.1,24.89,48.79,994.18
4620697,1906.0,0.5544,80181.5,24.9,48.82,994.17
4622697,1908.0,0.5546,80151.0,24.89,48.86,994.19
4624697,1910.0,0.5541,80242.5,24.89,48.92,994.18
4626697,1912.0,0.5548,80120.5,24.9,48.89,994.18
4628697,1914.0,0.5546,80151.0,24.9,48.89,994.17
4630697,1916.0,0.5546,80151.0,24.89,48.96,994.18
4632697,1918.0,0.5546,80151.0,24.89,48.9,994.15
4634697,1920.0,0.555,80090.1,24.9,48.89,994.18
4636697,1922.0,0.5543,80212.0,24.89,48.87,994.15
4638697,1924.0,0.5548,80120.5,24.89,48.86,994.19
4640697,1926.0,0.5543,80212.0,24.89,48.86,994.16
4642697,1928.0,0.5554,80029.3,24.89,48.85,994.17
4644697,1930.0,0.5554,80029.3,24.89,48.86,994.15
4646697,1932.0,0.5567,79817.0,24.89,48.85,994.19
4648697,1934.0,0.5554,80029.3,24.89,48.83,994.2
4650697,1936.0,0.5558,79968.5,24.89,48.81,994.16
4652697,1938.0,0.5554,80029.3,24.89,48.79,994.17
4654697,1940.0,0.5563,79877.5,24.89,48.76,994.2
4656697,1942.0,0.5558,79968.5,24.89,48.74,994.19
4658697,1944.0,0.5571,79756.5,24.89,48.76,994.19
4660697,1946.0,0.5559,79938.2,24.89,48.75,994.16
4662697,1948.0,0.5563,79877.5,24.9,48.77,994.2
4664697,1950.0,0.5573,79726.3,24.89,48.78,994.18
4666697,1952.0,0.5573,79726.3,24.89,48.77,994.16
4668697,1954.0,0.5571,79756.5,24.89,48.78,994.16
4670697,1956.0,0.5574,79696.2,24.89,48.75,994.16
4672697,1958.0,0.5571,79756.5,24.89,48.74,994.17
4674697,1960.0,0.5571,79756.5,24.9,48.66,994.18
4676697,1962.0,0.5573,79726.3,24.9,48.73,994.19
4678697,1964.0,0.5559,79938.2,24.89,48.73,994.16
4680697,1966.0,0.5563,79877.5,24.89,48.72,994.15
4682697,1968.0,0.5567,79817.0,24.89,48.71,994.18
4684697,1970.0,0.5558,79968.5,24.89,48.72,994.16
4686697,1972.0,0.5559,79938.2,24.9,48.78,994.18
4688697,1974.0,0.5571,79756.5,24.9,48.82,994.18
4690697,1976.0,0.5558,79968.5,24.89,48.85,994.15
4692697,1978.0,0.5554,80029.3,24.89,48.87,994.15
4694697,1980.0,0.5558,79968.5,24.89,48.89,994.16
4696697,1982.0,0.5558,79968.5,24.89,48.88,994.18
4698697,1984.0,0.5554,80029.3,24.89,48.87,994.17
4700697,1986.0,0.5554,80029.3,24.89,48.86,994.16
4702697,1988.0,0.5554,80029.3,24.89,48.87,994.13
4704697,1990.0,0.555,80090.1,24.89,48.87,994.18
4706697,1992.0,0.5544,80181.5,24.89,48.87,994.18
4708697,1994.0,0.555,80090.1,24.89,48.88,994.18
4710697,1996.0,0.5537,80303.6,24.89,48.89,994.18
4712697,1998.0,0.5546,80151.0,24.89,49.08,994.17
4714697,2000.0,0.555,80090.1,24.89,48.92,994.17
4716697,2002.0,0.5554,80029.3,24.89,48.9,994.18
4718697,2004.0,0.5563,79877.5,24.89,48.8,994.17
4720697,2006.0,0.5556,79998.9,24.89,48.9,994.19
4722697,2008.0,0.5565,79847.3,24.89,48.89,994.2
4724697,2010.0,0.5563,79877.5,24.89,48.97,994.23
4726697,2012.0,0.5558,79968.5,24.89,48.9,994.21
4728697,2014.0,0.5561,79907.8,24.89,48.88,994.18
4730697,2016.0,0.5563,79877.5,24.89,48.86,994.19
4732697,2018.0,0.5567,79817.0,24.89,48.86,994.18
4734697,2020.0,0.5563,79877.5,24.89,48.88,994.2
4736697,2022.0,0.5567,79817.0,24.89,48.9,994.18
4738697,2024.0,0.5573,79726.3,24.89,48.92,994.21
4740697,2026.0,0.5574,79696.2,24.89,48.93,994.17
4742697,2028.0,0.5567,79817.0,24.89,48.94,994.16
4744697,2030.0,0.5573,79726.3,24.89,48.94,994.18
4746697,2032.0,0.5571,79756.5,24.89,48.93,994.21
4748697,2034.0,0.5567,79817.0,24.89,48.93,994.19
4750697,2036.0,0.5567,79817.0,24.89,48.93,994.15
4752697,2038.0,0.5563,79877.5,24.89,48.93,994.17
4754697,2040.0,0.5565,79847.3,24.89,48.93,994.17
4756697,2042.0,0.5559,79938.2,24.89,48.9,994.21
4758697,2044.0,0.5558,79968.5,24.89,48.9,994.23
4760697,2046.0,0.5563,79877.5,24.89,48.9,994.19
4762697,2048.0,0.5563,79877.5,24.89,48.93,994.16
4764697,2050.0,0.5559,79938.2,24.89,48.87,994.16
4766697,2052.0,0.5558,79968.5,24.89,48.88,994.19
4768697,2054.0,0.5543,80212.0,24.89,48.82,994.17
4770697,2056.0,0.5554,80029.3,24.89,48.92,994.2
4772697,2058.0,0.5563,79877.5,24.89,48.9,994.21
4774697,2060.0,0.5559,79938.2,24.89,48.88,994.18
4776697,2062.0,0.5558,79968.5,24.89,48.88,994.21
4778697,2064.0,0.5561,79907.8,24.89,48.86,994.22
4780697,2066.0,0.5571,79756.5,24.89,48.82,994.15
4782697,2068.0,0.5558,79968.5,24.89,48.8,994.17
4784697,2070.0,0.5573,79726.3,24.9,48.79,994.19
4786697,2072.0,0.5563,79877.5,24.89,48.78,994.2
4788697,2074.0,0.5559,79938.2,24.89,48.78,994.23
4790697,2076.0,0.5573,79726.3,24.9,48.79,994.21
4792697,2078.0,0.5571,79756.5,24.89,48.79,994.18
4794697,2080.0,0.5559,79938.2,24.9,48.79,994.22
4796697,2082.0,0.5571,79756.5,24.89,48.79,994.23
4798697,2084.0,0.5563,79877.5,24.89,48.8,994.21
4800697,2086.0,0.5569,79786.8,24.89,48.82,994.2
4802697,2088.0,0.5565,79847.3,24.89,48.83,994.22
4804697,2090.0,0.5558,79968.5,24.89,48.86,994.22
4806697,2092.0,0.5559,79938.2,24.89,48.86,994.18
4808697,2094.0,0.5548,80120.5,24.89,48.87,994.18
4810697,2096.0,0.555,80090.1,24.89,48.89,994.19
4812697,2098.0,0.5552,80059.7,24.89,48.87,994.18
4814697,2100.0,0.5554,80029.3,24.89,48.88,994.17
4816697,2102.0,0.5546,80151.0,24.89,48.88,994.2
4818697,2104.0,0.5552,80059.7,24.89,48.94,994.18
4820697,2106.0,0.5548,80120.5,24.89,48.92,994.19
4822697,2108.0,0.5554,80029.3,24.89,48.9,994.21
4824697,2110.0,0.5548,80120.5,24.89,48.9,994.18
4826697,2112.0,0.5556,79998.9,24.89,48.87,994.16
4828697,2114.0,0.5561,79907.8,24.89,48.87,994.19
4830697,2116.0,0.5559,79938.2,24.89,48.92,994.2
4832697,2118.0,0.5558,79968.5,24.88,48.93,994.19
4834697,2120.0,0.5558,79968.5,24.89,48.95,994.16
4836697,2122.0,0.5561,79907.8,24.89,48.96,994.19
4838697,2124.0,0.5561,79907.8,24.89,48.95,994.2
4840697,2126.0,0.5565,79847.3,24.89,48.94,994.2
4842697,2128.0,0.5565,79847.3,24.89,48.93,994.19
4844697,2130.0,0.5571,79756.5,24.89,49.09,994.17
4846697,2132.0,0.5565,79847.3,24.89,48.9,994.2
4848697,2134.0,0.5571,79756.5,24.89,48.9,994.18
4850697,2136.0,0.5565,79847.3,24.89,48.93,994.21
4852697,2138.0,0.5567,79817.0,24.89,48.92,994.2
4854697,2140.0,0.5561,79907.8,24.89,48.92,994.22
4856697,2142.0,0.5573,79726.3,24.89,48.88,994.2
4858697,2144.0,0.5563,79877.5,24.89,48.86,994.2
4860697,2146.0,0.5563,79877.5,24.89,48.85,994.2
4862697,2148.0,0.5569,79786.8,24.89,48.82,994.19
4864697,2150.0,0.5563,79877.5,24.89,48.81,994.24
4866697,2152.0,0.5565,79847.3,24.89,48.8,994.19
4868697,2154.0,0.5574,79696.2,24.89,48.78,994.22
4870697,2156.0,0.5574,79696.2,24.89,48.78,994.18
4872697,2158.0,0.5567,79817.0,24.9,48.79,994.19
4874697,2160.0,0.5563,79877.5,24.89,48.77,994.19
4876697,2162.0,0.5565,79847.3,24.9,48.78,994.22
4878697,2164.0,0.5563,79877.5,24.89,48.77,994.2
4880697,2166.0,0.5563,79877.5,24.9,48.77,994.2
4882697,2168.0,0.5569,79786.8,24.89,48.78,994.18
4884697,2170.0,0.5563,79877.5,24.89,48.81,994.19
4886697,2172.0,0.5565,79847.3,24.89,48.82,994.19
4888697,2174.0,0.5563,79877.5,24.9,48.86,994.18
4890697,2176.0,0.5569,79786.8,24.9,48.79,994.2
4892697,2178.0,0.5571,79756.5,24.89,48.77,994.18
4894697,2180.0,0.5571,79756.5,24.9,48.74,994.2
4896697,2182.0,0.5563,79877.5,24.9,48.78,994.21
4898697,2184.0,0.5565,79847.3,24.9,48.77,994.21
4900697,2186.0,0.5554,80029.3,24.9,48.78,994.23
4902697,2188.0,0.5561,79907.8,24.9,48.77,994.23
4904697,2190.0,0.5567,79817.0,24.9,48.77,994.17
4906697,2192.0,0.5567,79817.0,24.9,48.79,994.2
4908697,2194.0,0.5554,80029.3,24.9,48.8,994.23
4910697,2196.0,0.5554,80029.3,24.9,48.8,994.21
4912697,2198.0,0.555,80090.1,24.9,48.79,994.23
4914697,2200.0,0.555,80090.1,24.9,48.82,994.2
4916697,2202.0,0.555,80090.1,24.9,48.88,994.23
4918697,2204.0,0.5543,80212.0,24.89,48.93,994.19
4920697,2206.0,0.555,80090.1,24.9,48.97,994.21
4922697,2208.0,0.5546,80151.0,24.89,48.96,994.19
4924697,2210.0,0.555,80090.1,24.89,48.96,994.21
4926697,2212.0,0.5541,80242.5,24.9,48.96,994.2
4928697,2214.0,0.5548,80120.5,24.9,48.95,994.2
4930697,2216.0,0.5546,80151.0,24.89,48.96,994.19
4932697,2218.0,0.5546,80151.0,24.9,48.8,994.23
4934697,2220.0,0.5544,80181.5,24.9,48.89,994.22
4936697,2222.0,0.5546,80151.0,24.9,48.89,994.2
4938697,2224.0,0.5548,80120.5,24.9,48.76,994.24
4940697,2226.0,0.555,80090.1,24.9,48.86,994.24
4942697,2228.0,0.5546,80151.0,24.9,48.88,994.22
4944697,2230.0,0.5544,80181.5,24.9,48.89,994.22
4946697,2232.0,0.5546,80151.0,24.89,48.93,994.18
4948697,2234.0,0.5546,80151.0,24.89,48.94,994.21
4950697,2236.0,0.5556,79998.9,24.9,48.96,994.22
4952697,2238.0,0.5546,80151.0,24.9,48.99,994.24
4954697,2240.0,0.5546,80151.0,24.9,48.96,994.24
4956697,2242.0,0.5548,80120.5,24.9,48.94,994.22
4958697,2244.0,0.5548,80120.5,24.9,48.92,994.23
4960697,2246.0,0.5544,80181.5,24.9,48.89,994.24
4962697,2248.0,0.5541,80242.5,24.9,48.9,994.22
4964697,2250.0,0.5552,80059.7,24.9,48.88,994.24
4966697,2252.0,0.5541,80242.5,24.9,48.89,994.24
4968697,2254.0,0.5541,80242.5,24.9,48.9,994.25
4970697,2256.0,0.5552,80059.7,24.89,48.9,994.24
4972697,2258.0,0.5541,80242.5,24.9,48.9,994.24
4974697,2260.0,0.5535,80334.2,24.9,48.89,994.23
4976697,2262.0,0.5541,80242.5,24.9,48.88,994.23
4978697,2264.0,0.5543,80212.0,24.9,48.9,994.24
4980697,2266.0,0.5546,80151.0,24.9,48.89,994.25
4982697,2268.0,0.5544,80181.5,24.9,48.78,994.28
4984697,2270.0,0.5546,80151.0,24.9,48.92,994.28
4986697,2272.0,0.5552,80059.7,24.9,48.93,994.24
4988697,2274.0,0.5541,80242.5,24.9,49.04,994.27
4990697,2276.0,0.5543,80212.0,24.9,48.97,994.26
4992697,2278.0,0.555,80090.1,24.9,48.97,994.24
4994697,2280.0,0.5552,80059.7,24.9,48.93,994.29
4996697,2282.0,0.5554,80029.3,24.9,48.92,994.27
4998697,2284.0,0.5559,79938.2,24.9,48.91,994.29
5000697,2286.0,0.5561,79907.8,24.9,48.88,994.26
5002697,2288.0,0.5561,79907.8,24.9,48.87,994.27
5004697,2290.0,0.5563,79877.5,24.9,48.86,994.24
5006697,2292.0,0.5565,79847.3,24.9,48.84,994.24
5008697,2294.0,0.5563,79877.5,24.9,48.84,994.26
5010697,2296.0,0.5569,79786.8,24.9,48.84,994.23
5012697,2298.0,0.5565,79847.3,24.9,48.86,994.23
5014697,2300.0,0.5565,79847.3,24.9,48.88,994.24
5016697,2302.0,0.5565,79847.3,24.9,48.89,994.22
5018697,2304.0,0.5563,79877.5,24.9,48.87,994.26
5020697,2306.0,0.5563,79877.5,24.9,48.88,994.26
5022697,2308.0,0.5563,79877.5,24.9,48.89,994.26
5024697,2310.0,0.5571,79756.5,24.91,48.93,994.26
5026697,2312.0,0.5573,79726.3,24.91,48.94,994.25
5028697,2314.0,0.5558,79968.5,24.9,48.94,994.22
5030697,2316.0,0.5571,79756.5,24.9,48.94,994.27
5032697,2318.0,0.5571,79756.5,24.91,48.92,994.24
5034697,2320.0,0.5558,79968.5,24.91,48.91,994.26
5036697,2322.0,0.5563,79877.5,24.91,48.9,994.25
5038697,2324.0,0.5567,79817.0,24.91,49.03,994.23
5040697,2326.0,0.5563,79877.5,24.91,48.87,994.25
5042697,2328.0,0.5563,79877.5,24.91,48.88,994.26
5044697,2330.0,0.5567,79817.0,24.91,49.04,994.27
5046697,2332.0,0.5571,79756.5,24.91,49.0,994.25
5048697,2334.0,0.5571,79756.5,24.91,49.03,994.26
5050697,2336.0,0.5573,79726.3,24.91,49.18,994.27
5052697,2338.0,0.5563,79877.5,24.9,49.19,994.25
5054697,2340.0,0.5563,79877.5,24.9,49.17,994.26
5056697,2342.0,0.5563,79877.5,24.9,49.1,994.27
5058697,2344.0,0.5567,79817.0,24.9,49.12,994.25
5060697,2346.0,0.5554,80029.3,24.9,49.12,994.26
5062697,2348.0,0.5561,79907.8,24.91,49.04,994.28
5064697,2350.0,0.5558,79968.5,24.9,49.0,994.28
5066697,2352.0,0.5561,79907.8,24.9,49.05,994.26
5068697,2354.0,0.5558,79968.5,24.9,49.05,994.27
5070697,2356.0,0.5556,79998.9,24.9,49.05,994.27
5072697,2358.0,0.5571,79756.5,24.91,49.0,994.27
5074697,2360.0,0.5561,79907.8,24.9,48.95,994.25
5076697,2362.0,0.5561,79907.8,24.9,48.9,994.26
5078697,2364.0,0.5563,79877.5,24.9,48.89,994.3
5080697,2366.0,0.5571,79756.5,24.9,48.87,994.26
5082697,2368.0,0.5565,79847.3,24.9,48.84,994.28
5084697,2370.0,0.5567,79817.0,24.9,48.82,994.27
5086697,2372.0,0.5567,79817.0,24.9,48.82,994.28
5088697,2374.0,0.5567,79817.0,24.9,48.79,994.24
5090697,2376.0,0.5567,79817.0,24.9,48.76,994.28
5092697,2378.0,0.5563,79877.5,24.89,48.74,994.28
5094697,2380.0,0.5574,79696.2,24.9,48.71,994.28
5096697,2382.0,0.5565,79847.3,24.9,48.69,994.29
5098697,2384.0,0.5563,79877.5,24.89,48.67,994.28
5100697,2386.0,0.5571,79756.5,24.89,48.54,994.28
5102697,2388.0,0.5567,79817.0,24.89,48.67,994.26
5104697,2390.0,0.5567,79817.0,24.88,48.65,994.29
5106697,2392.0,0.5563,79877.5,24.87,48.71,994.3
5108697,2394.0,0.5559,79938.2,24.87,48.64,994.31
5110697,2396.0,0.5563,79877.5,24.86,48.66,994.3
5112697,2398.0,0.5569,79786.8,24.86,48.63,994.3
5114697,2400.0,0.5567,79817.0,24.86,48.65,994.3
5116697,2402.0,0.5556,79998.9,24.86,48.63,994.3
5118697,2404.0,0.5567,79817.0,24.86,48.64,994.3
5120697,2406.0,0.5558,79968.5,24.86,48.63,994.28
5122697,2408.0,0.5558,79968.5,24.86,48.61,994.31
5124697,2410.0,0.5567,79817.0,24.86,48.6,994.3
5126697,2412.0,0.5554,80029.3,24.85,48.6,994.3
5128697,2414.0,0.5554,80029.3,24.85,48.59,994.3
5130697,2416.0,0.5554,80029.3,24.85,48.6,994.29
5132697,2418.0,0.5543,80212.0,24.84,48.62,994.32
5134697,2420.0,0.5554,80029.3,24.83,48.63,994.32
5136697,2422.0,0.5544,80181.5,24.82,48.64,994.32
5138697,2424.0,0.5544,80181.5,24.82,48.63,994.29
5140697,2426.0,0.555,80090.1,24.82,48.61,994.31
5142697,2428.0,0.5552,80059.7,24.81,48.64,994.28
5144697,2430.0,0.555,80090.1,24.81,48.63,994.31
5146697,2432.0,0.555,80090.1,24.8,48.61,994.3
5148697,2434.0,0.5561,79907.8,24.81,48.6,994.31
5150697,2436.0,0.5558,79968.5,24.8,48.61,994.33
5152697,2438.0,0.5558,79968.5,24.79,48.61,994.32
5154697,2440.0,0.5558,79968.5,24.79,48.58,994.33
5156697,2442.0,0.5571,79756.5,24.79,48.47,994.31
5158697,2444.0,0.5558,79968.5,24.78,48.6,994.3
5160697,2446.0,0.5563,79877.5,24.78,48.57,994.3
5162697,2448.0,0.5567,79817.0,24.78,48.6,994.31
5164697,2450.0,0.5571,79756.5,24.78,48.5,994.3
5166697,2452.0,0.5574,79696.2,24.78,48.5,994.32
5168697,2454.0,0.5567,79817.0,24.78,48.5,994.32
5170697,2456.0,0.5563,79877.5,24.77,48.48,994.33
5172697,2458.0,0.5563,79877.5,24.77,48.46,994.33
5174697,2460.0,0.5563,79877.5,24.77,48.43,994.32
5176697,2462.0,0.5569,79786.8,24.77,48.42,994.31
5178697,2464.0,0.5571,79756.5,24.77,48.41,994.29
5180697,2466.0,0.5563,79877.5,24.77,48.4,994.32
5182697,2468.0,0.5563,79877.5,24.76,48.36,994.32
5184697,2470.0,0.5565,79847.3,24.76,48.37,994.3
5186697,2472.0,0.5563,79877.5,24.75,48.34,994.32
5188697,2474.0,0.5563,79877.5,24.75,48.35,994.33
5190697,2476.0,0.5563,79877.5,24.75,48.35,994.33
5192697,2478.0,0.5563,79877.5,24.74,48.33,994.29
5194697,2480.0,0.5563,79877.5,24.74,48.31,994.32
5196697,2482.0,0.5563,79877.5,24.74,48.33,994.37
5198697,2484.0,0.5559,79938.2,24.74,48.34,994.35
5200697,2486.0,0.5567,79817.0,24.74,48.33,994.33
5202697,2488.0,0.5567,79817.0,24.73,48.32,994.32
5204697,2490.0,0.5567,79817.0,24.72,48.31,994.28
5206697,2492.0,0.5558,79968.5,24.72,48.18,994.32
5208697,2494.0,0.5559,79938.2,24.71,48.29,994.31
5210697,2496.0,0.5558,79968.5,24.71,48.25,994.3
5212697,2498.0,0.5559,79938.2,24.71,48.38,994.34
5214697,2500.0,0.5563,79877.5,24.7,48.27,994.32
5216697,2502.0,0.5567,79817.0,24.69,48.3,994.33
5218697,2504.0,0.5563,79877.5,24.69,48.31,994.29
5220697,2506.0,0.5571,79756.5,24.69,48.29,994.28
5222697,2508.0,0.5567,79817.0,24.69,48.29,994.31
5224697,2510.0,0.5573,79726.3,24.69,48.27,994.31
5226697,2512.0,0.5563,79877.5,24.69,48.25,994.35
5228697,2514.0,0.5565,79847.3,24.7,48.26,994.31
5230697,2516.0,0.5573,79726.3,24.7,48.24,994.34
5232697,2518.0,0.5563,79877.5,24.7,48.24,994.33
5234697,2520.0,0.5573,79726.3,24.71,48.24,994.35
5236697,2522.0,0.5573,79726.3,24.7,48.21,994.28
5238697,2524.0,0.5573,79726.3,24.7,48.21,994.27
5240697,2526.0,0.5569,79786.8,24.7,48.21,994.33
5242697,2528.0,0.5576,79666.0,24.7,48.21,994.33
5244697,2530.0,0.5576,79666.0,24.71,48.22,994.36
5246697,2532.0,0.5569,79786.8,24.7,48.21,994.3
5248697,2534.0,0.5573,79726.3,24.7,48.21,994.31
5250697,2536.0,0.5573,79726.3,24.7,48.06,994.32
5252697,2538.0,0.5573,79726.3,24.7,48.18,994.29
5254697,2540.0,0.5571,79756.5,24.69,48.17,994.31
5256697,2542.0,0.5574,79696.2,24.69,48.09,994.37
5258697,2544.0,0.5565,79847.3,24.69,48.15,994.34
5260697,2546.0,0.5573,79726.3,24.68,48.15,994.31
5262697,2548.0,0.5574,79696.2,24.69,48.15,994.31
5264697,2550.0,0.5567,79817.0,24.69,48.16,994.3
5266697,2552.0,0.5567,79817.0,24.69,48.13,994.31
5268697,2554.0,0.5574,79696.2,24.69,48.11,994.32
5270697,2556.0,0.5567,79817.0,24.69,48.1,994.34
5272697,2558.0,0.5576,79666.0,24.68,48.09,994.35
5274697,2560.0,0.5567,79817.0,24.67,48.09,994.33
5276697,2562.0,0.5573,79726.3,24.68,48.09,994.32
5278697,2564.0,0.5567,79817.0,24.68,48.1,994.32
5280697,2566.0,0.5567,79817.0,24.67,48.1,994.32
5282697,2568.0,0.5567,79817.0,24.67,48.1,994.31
5284697,2570.0,0.5567,79817.0,24.67,48.11,994.34
5286697,2572.0,0.5565,79847.3,24.67,48.11,994.32
5288697,2574.0,0.5563,79877.5,24.67,47.87,994.33
5290697,2576.0,0.5567,79817.0,24.67,48.03,994.33
5292697,2578.0,0.5573,79726.3,24.66,47.97,994.31
5294697,2580.0,0.5565,79847.3,24.66,48.05,994.34
5296697,2582.0,0.5573,79726.3,24.65,47.97,994.32
5298697,2584.0,0.5559,79938.2,24.66,48.0,994.32
5300697,2586.0,0.5563,79877.5,24.66,48.0,994.32
5302697,2588.0,0.5567,79817.0,24.66,48.0,994.28
5304697,2590.0,0.5567,79817.0,24.65,47.96,994.32
5306697,2592.0,0.5573,79726.3,24.65,47.97,994.34
5308697,2594.0,0.5563,79877.5,24.64,48.0,994.32
5310697,2596.0,0.5567,79817.0,24.64,47.99,994.33
5312697,2598.0,0.5563,79877.5,24.63,48.02,994.35
5314697,2600.0,0.5573,79726.3,24.63,48.01,994.33
5316697,2602.0,0.5569,79786.8,24.62,48.0,994.33
5318697,2604.0,0.5573,79726.3,24.62,47.97,994.33
5320697,2606.0,0.5573,79726.3,24.63,47.97,994.35
5322697,2608.0,0.5563,79877.5,24.63,47.99,994.32
5324697,2610.0,0.5567,79817.0,24.63,47.99,994.32
5326697,2612.0,0.5567,79817.0,24.63,47.9,994.32
5328697,2614.0,0.5576,79666.0,24.63,47.99,994.28
5330697,2616.0,0.5576,79666.0,24.62,47.99,994.32
5332697,2618.0,0.5563,79877.5,24.63,47.98,994.33
5334697,2620.0,0.5571,79756.5,24.62,47.97,994.34
5336697,2622.0,0.5573,79726.3,24.62,47.98,994.32
5338697,2624.0,0.5574,79696.2,24.62,47.99,994.32
5340697,2626.0,0.5565,79847.3,24.62,48.03,994.32
5342697,2628.0,0.5563,79877.5,24.62,48.03,994.34
5344697,2630.0,0.5573,79726.3,24.62,48.04,994.31
5346697,2632.0,0.5563,79877.5,24.62,48.07,994.33
5348697,2634.0,0.5574,79696.2,24.62,48.08,994.33
5350697,2636.0,0.5574,79696.2,24.62,48.05,994.32
5352697,2638.0,0.5573,79726.3,24.62,48.03,994.29
5354697,2640.0,0.5567,79817.0,24.62,48.0,994.34
5356697,2642.0,0.5576,79666.0,24.62,48.0,994.33
5358697,2644.0,0.5576,79666.0,24.63,48.06,994.33
5360697,2646.0,0.5567,79817.0,24.63,48.0,994.31
5362697,2648.0,0.5567,79817.0,24.62,47.99,994.34
5364697,2650.0,0.5567,79817.0,24.62,48.0,994.29
5366697,2652.0,0.5576,79666.0,24.62,48.03,994.34
5368697,2654.0,0.5567,79817.0,24.62,48.03,994.32
5370697,2656.0,0.5563,79877.5,24.61,48.04,994.29
5372697,2658.0,0.5563,79877.5,24.61,48.06,994.28
5374697,2660.0,0.5563,79877.5,24.61,48.04,994.32
5376697,2662.0,0.5573,79726.3,24.61,48.06,994.31
5378697,2664.0,0.5571,79756.5,24.6,48.07,994.31
5380697,2666.0,0.5573,79726.3,24.61,48.08,994.32
5382697,2668.0,0.5559,79938.2,24.6,48.1,994.31
5384697,2670.0,0.5554,80029.3,24.6,48.1,994.31
5386697,2672.0,0.5554,80029.3,24.6,48.1,994.33
5388697,2674.0,0.5559,79938.2,24.59,48.13,994.31
5390697,2676.0,0.5554,80029.3,24.59,48.18,994.31
5392697,2678.0,0.555,80090.1,24.6,48.1,994.32
5394697,2680.0,0.5554,80029.3,24.6,48.12,994.31
5396697,2682.0,0.5546,80151.0,24.61,48.09,994.31
5398697,2684.0,0.5554,80029.3,24.6,48.09,994.31
5400697,2686.0,0.555,80090.1,24.6,48.08,994.29
5402697,2688.0,0.5548,80120.5,24.6,48.08,994.31
5404697,2690.0,0.555,80090.1,24.61,48.08,994.28
5406697,2692.0,0.5558,79968.5,24.6,48.1,994.3
5408697,2694.0,0.5552,80059.7,24.6,48.08,994.3
5410697,2696.0,0.5554,80029.3,24.6,48.1,994.29
5412697,2698.0,0.5558,79968.5,24.61,48.09,994.31
5414697,2700.0,0.5561,79907.8,24.61,48.07,994.29
5416697,2702.0,0.5561,79907.8,24.61,48.08,994.31
5418697,2704.0,0.5565,79847.3,24.6,48.16,994.31
5420697,2706.0,0.5571,79756.5,24.61,48.24,994.34
5422697,2708.0,0.5567,79817.0,24.6,48.24,994.31
5424697,2710.0,0.5565,79847.3,24.61,48.3,994.31
5426697,2712.0,0.5576,79666.0,24.61,48.27,994.33
5428697,2714.0,0.5574,79696.2,24.61,48.22,994.32
5430697,2716.0,0.5576,79666.0,24.61,48.28,994.32
5432697,2718.0,0.5567,79817.0,24.61,48.21,994.31
5434697,2720.0,0.5567,79817.0,24.61,48.2,994.3
5436697,2722.0,0.5576,79666.0,24.61,48.17,994.27
5438697,2724.0,0.5574,79696.2,24.62,48.16,994.34
5440697,2726.0,0.5563,79877.5,24.62,48.22,994.34
5442697,2728.0,0.5569,79786.8,24.61,48.27,994.31
5444697,2730.0,0.5559,79938.2,24.61,48.33,994.33
5446697,2732.0,0.5559,79938.2,24.61,48.36,994.29
5448697,2734.0,0.5554,80029.3,24.61,48.31,994.31
5450697,2736.0,0.5559,79938.2,24.62,48.3,994.27
5452697,2738.0,0.555,80090.1,24.62,48.29,994.26
5454697,2740.0,0.5554,80029.3,24.62,48.36,994.31
5456697,2742.0,0.5546,80151.0,24.62,48.4,994.3
